voice,face,label
id10041\19.wav,id10026\14.jpg,0
id10019\11.wav,id10022\16.jpg,0
id10049\23.wav,id10012\24.jpg,0
id10039\20.wav,id10039\20.jpg,1
id10050\17.wav,id10050\24.jpg,1
id10055\28.wav,id10055\2.jpg,1
id10026\16.wav,id10026\1.jpg,1
id10047\12.wav,id10047\11.jpg,1
id10012\24.wav,id10049\8.jpg,0
id10026\5.wav,id10026\6.jpg,1
id10049\17.wav,id10007\1.jpg,0
id10045\11.wav,id10045\9.jpg,1
id10012\20.wav,id10012\9.jpg,1
id10022\17.wav,id10030\3.jpg,0
id10054\1.wav,id10054\16.jpg,1
id10011\16.wav,id10011\9.jpg,1
id10054\5.wav,id10054\29.jpg,1
id10029\26.wav,id10048\15.jpg,0
id10008\7.wav,id10043\19.jpg,0
id10044\1.wav,id10044\11.jpg,1
id10011\29.wav,id10043\23.jpg,0
id10025\12.wav,id10025\11.jpg,1
id10025\1.wav,id10046\8.jpg,0
id10038\3.wav,id10018\14.jpg,0
id10014\9.wav,id10050\4.jpg,0
id10008\28.wav,id10010\24.jpg,0
id10046\12.wav,id10042\13.jpg,0
id10048\27.wav,id10048\11.jpg,1
id10013\28.wav,id10014\1.jpg,0
id10035\14.wav,id10024\26.jpg,0
id10040\15.wav,id10011\28.jpg,0
id10049\12.wav,id10018\15.jpg,0
id10036\3.wav,id10036\23.jpg,1
id10036\10.wav,id10036\30.jpg,1
id10044\22.wav,id10044\18.jpg,1
id10027\25.wav,id10045\19.jpg,0
id10015\2.wav,id10036\3.jpg,0
id10047\19.wav,id10023\18.jpg,0
id10027\25.wav,id10027\27.jpg,1
id10041\6.wav,id10041\14.jpg,1
id10047\22.wav,id10047\14.jpg,1
id10014\24.wav,id10026\12.jpg,0
id10012\2.wav,id10012\16.jpg,1
id10029\3.wav,id10029\10.jpg,1
id10040\26.wav,id10040\18.jpg,1
id10034\17.wav,id10055\18.jpg,0
id10034\4.wav,id10050\4.jpg,0
id10010\17.wav,id10016\17.jpg,0
id10007\7.wav,id10007\13.jpg,1
id10014\19.wav,id10054\14.jpg,0
id10024\15.wav,id10054\27.jpg,0
id10021\18.wav,id10021\1.jpg,1
id10026\25.wav,id10026\15.jpg,1
id10023\18.wav,id10023\26.jpg,1
id10021\5.wav,id10008\7.jpg,0
id10040\1.wav,id10053\7.jpg,0
id10011\24.wav,id10023\2.jpg,0
id10055\1.wav,id10046\23.jpg,0
id10039\8.wav,id10009\4.jpg,0
id10020\3.wav,id10053\9.jpg,0
id10040\22.wav,id10040\14.jpg,1
id10047\20.wav,id10046\23.jpg,0
id10011\24.wav,id10011\18.jpg,1
id10006\15.wav,id10006\15.jpg,1
id10040\10.wav,id10040\17.jpg,1
id10023\19.wav,id10016\28.jpg,0
id10043\18.wav,id10042\2.jpg,0
id10046\16.wav,id10006\2.jpg,0
id10021\26.wav,id10031\28.jpg,0
id10050\5.wav,id10050\2.jpg,1
id10045\16.wav,id10045\11.jpg,1
id10044\22.wav,id10034\3.jpg,0
id10030\13.wav,id10030\24.jpg,1
id10047\16.wav,id10048\25.jpg,0
id10055\22.wav,id10020\26.jpg,0
id10014\23.wav,id10046\21.jpg,0
id10012\23.wav,id10011\9.jpg,0
id10029\2.wav,id10010\11.jpg,0
id10031\11.wav,id10015\7.jpg,0
id10048\10.wav,id10048\29.jpg,1
id10053\22.wav,id10053\10.jpg,1
id10036\18.wav,id10031\5.jpg,0
id10013\22.wav,id10052\3.jpg,0
id10051\9.wav,id10007\21.jpg,0
id10038\3.wav,id10038\29.jpg,1
id10013\27.wav,id10013\15.jpg,1
id10008\25.wav,id10017\21.jpg,0
id10030\15.wav,id10031\26.jpg,0
id10030\30.wav,id10030\30.jpg,1
id10036\21.wav,id10017\16.jpg,0
id10020\22.wav,id10010\14.jpg,0
id10024\16.wav,id10022\25.jpg,0
id10026\24.wav,id10019\2.jpg,0
id10015\19.wav,id10015\9.jpg,1
id10047\15.wav,id10047\28.jpg,1
id10010\29.wav,id10015\7.jpg,0
id10012\17.wav,id10012\12.jpg,1
id10018\30.wav,id10013\6.jpg,0
id10025\8.wav,id10025\16.jpg,1
id10054\28.wav,id10054\8.jpg,1
id10039\3.wav,id10041\22.jpg,0
id10055\22.wav,id10055\6.jpg,1
id10012\15.wav,id10012\23.jpg,1
id10037\9.wav,id10037\10.jpg,1
id10040\19.wav,id10040\20.jpg,1
id10053\8.wav,id10034\11.jpg,0
id10027\22.wav,id10027\25.jpg,1
id10029\6.wav,id10046\5.jpg,0
id10014\4.wav,id10014\11.jpg,1
id10009\12.wav,id10048\18.jpg,0
id10055\18.wav,id10055\30.jpg,1
id10049\25.wav,id10049\5.jpg,1
id10017\9.wav,id10017\26.jpg,1
id10027\3.wav,id10037\10.jpg,0
id10006\24.wav,id10006\24.jpg,1
id10030\20.wav,id10024\4.jpg,0
id10028\1.wav,id10028\12.jpg,1
id10031\17.wav,id10022\30.jpg,0
id10031\18.wav,id10031\7.jpg,1
id10024\23.wav,id10041\29.jpg,0
id10021\12.wav,id10038\17.jpg,0
id10030\11.wav,id10030\19.jpg,1
id10050\12.wav,id10023\26.jpg,0
id10048\21.wav,id10052\5.jpg,0
id10054\11.wav,id10054\24.jpg,1
id10009\6.wav,id10023\24.jpg,0
id10011\25.wav,id10011\17.jpg,1
id10042\17.wav,id10042\25.jpg,1
id10028\30.wav,id10055\9.jpg,0
id10026\5.wav,id10055\15.jpg,0
id10052\19.wav,id10053\5.jpg,0
id10048\6.wav,id10048\4.jpg,1
id10009\19.wav,id10009\11.jpg,1
id10035\19.wav,id10035\28.jpg,1
id10034\11.wav,id10007\24.jpg,0
id10040\3.wav,id10032\9.jpg,0
id10052\2.wav,id10052\17.jpg,1
id10043\10.wav,id10013\11.jpg,0
id10029\1.wav,id10015\20.jpg,0
id10048\30.wav,id10048\30.jpg,1
id10029\10.wav,id10033\9.jpg,0
id10028\30.wav,id10028\3.jpg,1
id10052\21.wav,id10011\19.jpg,0
id10038\6.wav,id10040\5.jpg,0
id10031\11.wav,id10031\3.jpg,1
id10045\26.wav,id10045\11.jpg,1
id10043\25.wav,id10043\13.jpg,1
id10014\6.wav,id10014\28.jpg,1
id10027\24.wav,id10048\13.jpg,0
id10026\2.wav,id10049\25.jpg,0
id10033\6.wav,id10048\29.jpg,0
id10045\30.wav,id10045\1.jpg,1
id10043\22.wav,id10022\8.jpg,0
id10029\30.wav,id10029\1.jpg,1
id10044\20.wav,id10044\10.jpg,1
id10017\27.wav,id10043\1.jpg,0
id10037\24.wav,id10037\14.jpg,1
id10014\21.wav,id10014\26.jpg,1
id10049\8.wav,id10023\19.jpg,0
id10044\9.wav,id10040\8.jpg,0
id10021\27.wav,id10021\24.jpg,1
id10051\3.wav,id10049\10.jpg,0
id10052\16.wav,id10052\30.jpg,1
id10016\18.wav,id10036\20.jpg,0
id10022\9.wav,id10022\11.jpg,1
id10011\7.wav,id10033\14.jpg,0
id10036\6.wav,id10022\8.jpg,0
id10011\4.wav,id10019\9.jpg,0
id10012\9.wav,id10055\29.jpg,0
id10027\6.wav,id10027\28.jpg,1
id10013\2.wav,id10013\11.jpg,1
id10040\24.wav,id10006\5.jpg,0
id10028\27.wav,id10028\14.jpg,1
id10045\21.wav,id10045\23.jpg,1
id10051\30.wav,id10034\22.jpg,0
id10035\15.wav,id10015\10.jpg,0
id10048\8.wav,id10018\14.jpg,0
id10040\24.wav,id10043\20.jpg,0
id10031\1.wav,id10035\4.jpg,0
id10021\8.wav,id10042\20.jpg,0
id10016\27.wav,id10016\26.jpg,1
id10042\1.wav,id10053\21.jpg,0
id10024\23.wav,id10031\29.jpg,0
id10047\29.wav,id10047\19.jpg,1
id10020\1.wav,id10048\6.jpg,0
id10017\21.wav,id10017\3.jpg,1
id10010\30.wav,id10010\7.jpg,1
id10055\18.wav,id10055\3.jpg,1
id10027\16.wav,id10027\28.jpg,1
id10014\14.wav,id10014\14.jpg,1
id10035\20.wav,id10006\26.jpg,0
id10040\5.wav,id10040\6.jpg,1
id10023\21.wav,id10023\5.jpg,1
id10028\22.wav,id10028\21.jpg,1
id10028\22.wav,id10028\25.jpg,1
id10051\8.wav,id10051\7.jpg,1
id10030\25.wav,id10011\15.jpg,0
id10041\4.wav,id10041\8.jpg,1
id10039\29.wav,id10039\14.jpg,1
id10036\28.wav,id10008\14.jpg,0
id10009\5.wav,id10009\5.jpg,1
id10050\7.wav,id10042\16.jpg,0
id10034\25.wav,id10036\3.jpg,0
id10050\25.wav,id10046\26.jpg,0
id10026\6.wav,id10052\30.jpg,0
id10020\1.wav,id10020\10.jpg,1
id10047\4.wav,id10047\15.jpg,1
id10045\17.wav,id10011\23.jpg,0
id10014\1.wav,id10036\14.jpg,0
id10044\24.wav,id10044\28.jpg,1
id10029\14.wav,id10029\21.jpg,1
id10046\26.wav,id10046\2.jpg,1
id10010\13.wav,id10010\6.jpg,1
id10007\24.wav,id10055\17.jpg,0
id10016\25.wav,id10016\30.jpg,1
id10012\3.wav,id10035\19.jpg,0
id10036\12.wav,id10036\20.jpg,1
id10025\30.wav,id10020\22.jpg,0
id10016\25.wav,id10032\15.jpg,0
id10017\10.wav,id10017\22.jpg,1
id10035\8.wav,id10035\7.jpg,1
id10028\19.wav,id10028\23.jpg,1
id10029\26.wav,id10038\27.jpg,0
id10020\30.wav,id10029\5.jpg,0
id10051\8.wav,id10051\28.jpg,1
id10011\13.wav,id10011\26.jpg,1
id10013\7.wav,id10013\17.jpg,1
id10018\30.wav,id10031\7.jpg,0
id10015\22.wav,id10015\9.jpg,1
id10050\18.wav,id10050\10.jpg,1
id10012\28.wav,id10012\6.jpg,1
id10045\8.wav,id10053\3.jpg,0
id10014\8.wav,id10014\6.jpg,1
id10022\10.wav,id10022\11.jpg,1
id10010\14.wav,id10010\21.jpg,1
id10053\30.wav,id10006\5.jpg,0
id10028\18.wav,id10028\29.jpg,1
id10009\14.wav,id10013\24.jpg,0
id10049\25.wav,id10049\5.jpg,1
id10016\14.wav,id10016\23.jpg,1
id10035\16.wav,id10035\12.jpg,1
id10027\27.wav,id10009\24.jpg,0
id10039\26.wav,id10037\8.jpg,0
id10009\2.wav,id10009\3.jpg,1
id10050\5.wav,id10047\16.jpg,0
id10051\12.wav,id10036\23.jpg,0
id10028\11.wav,id10012\13.jpg,0
id10018\4.wav,id10046\30.jpg,0
id10047\11.wav,id10047\12.jpg,1
id10044\13.wav,id10043\24.jpg,0
id10017\19.wav,id10013\10.jpg,0
id10008\24.wav,id10020\27.jpg,0
id10038\16.wav,id10037\8.jpg,0
id10009\1.wav,id10009\6.jpg,1
id10055\10.wav,id10039\17.jpg,0
id10043\21.wav,id10052\4.jpg,0
id10039\15.wav,id10039\2.jpg,1
id10049\2.wav,id10034\5.jpg,0
id10019\15.wav,id10019\25.jpg,1
id10023\22.wav,id10023\17.jpg,1
id10011\5.wav,id10011\27.jpg,1
id10028\12.wav,id10028\15.jpg,1
id10018\30.wav,id10026\28.jpg,0
id10006\1.wav,id10023\11.jpg,0
id10009\24.wav,id10012\21.jpg,0
id10022\27.wav,id10011\15.jpg,0
id10025\16.wav,id10025\25.jpg,1
id10043\4.wav,id10043\29.jpg,1
id10017\17.wav,id10017\26.jpg,1
id10022\11.wav,id10045\11.jpg,0
id10013\22.wav,id10045\17.jpg,0
id10012\28.wav,id10019\27.jpg,0
id10033\22.wav,id10033\12.jpg,1
id10025\14.wav,id10025\25.jpg,1
id10050\4.wav,id10050\22.jpg,1
id10040\26.wav,id10040\28.jpg,1
id10025\16.wav,id10028\9.jpg,0
id10028\22.wav,id10028\16.jpg,1
id10018\2.wav,id10018\20.jpg,1
id10042\16.wav,id10042\12.jpg,1
id10051\22.wav,id10051\5.jpg,1
id10045\13.wav,id10045\21.jpg,1
id10032\4.wav,id10032\25.jpg,1
id10039\16.wav,id10039\12.jpg,1
id10011\30.wav,id10011\1.jpg,1
id10036\6.wav,id10036\11.jpg,1
id10027\26.wav,id10027\12.jpg,1
id10044\11.wav,id10035\3.jpg,0
id10021\6.wav,id10021\4.jpg,1
id10046\16.wav,id10046\16.jpg,1
id10009\16.wav,id10009\15.jpg,1
id10023\1.wav,id10023\18.jpg,1
id10016\6.wav,id10016\26.jpg,1
id10035\8.wav,id10050\25.jpg,0
id10040\21.wav,id10034\29.jpg,0
id10027\14.wav,id10045\19.jpg,0
id10033\17.wav,id10010\12.jpg,0
id10022\24.wav,id10008\13.jpg,0
id10013\2.wav,id10006\6.jpg,0
id10010\14.wav,id10024\28.jpg,0
id10052\25.wav,id10053\25.jpg,0
id10046\20.wav,id10046\5.jpg,1
id10055\14.wav,id10039\18.jpg,0
id10020\4.wav,id10020\2.jpg,1
id10009\1.wav,id10009\8.jpg,1
id10008\9.wav,id10035\21.jpg,0
id10025\13.wav,id10025\1.jpg,1
id10022\18.wav,id10021\22.jpg,0
id10010\3.wav,id10012\30.jpg,0
id10049\30.wav,id10049\7.jpg,1
id10026\27.wav,id10041\26.jpg,0
id10009\16.wav,id10029\8.jpg,0
id10029\6.wav,id10024\17.jpg,0
id10031\18.wav,id10031\15.jpg,1
id10016\5.wav,id10016\30.jpg,1
id10050\2.wav,id10050\25.jpg,1
id10007\14.wav,id10017\19.jpg,0
id10031\10.wav,id10031\29.jpg,1
id10035\2.wav,id10035\7.jpg,1
id10034\2.wav,id10033\27.jpg,0
id10042\7.wav,id10053\9.jpg,0
id10023\20.wav,id10023\4.jpg,1
id10014\7.wav,id10014\15.jpg,1
id10012\4.wav,id10012\1.jpg,1
id10053\8.wav,id10053\27.jpg,1
id10025\26.wav,id10025\21.jpg,1
id10029\25.wav,id10051\24.jpg,0
id10039\11.wav,id10039\29.jpg,1
id10026\5.wav,id10025\17.jpg,0
id10026\3.wav,id10026\9.jpg,1
id10045\19.wav,id10045\10.jpg,1
id10050\8.wav,id10022\11.jpg,0
id10031\7.wav,id10028\8.jpg,0
id10045\28.wav,id10033\9.jpg,0
id10040\15.wav,id10009\5.jpg,0
id10054\26.wav,id10054\19.jpg,1
id10020\6.wav,id10036\15.jpg,0
id10049\21.wav,id10018\20.jpg,0
id10031\26.wav,id10031\19.jpg,1
id10054\25.wav,id10034\16.jpg,0
id10036\28.wav,id10036\10.jpg,1
id10040\27.wav,id10030\18.jpg,0
id10019\8.wav,id10019\4.jpg,1
id10027\22.wav,id10027\27.jpg,1
id10037\16.wav,id10033\18.jpg,0
id10013\12.wav,id10023\9.jpg,0
id10036\13.wav,id10036\16.jpg,1
id10022\27.wav,id10022\26.jpg,1
id10034\5.wav,id10032\18.jpg,0
id10055\11.wav,id10055\6.jpg,1
id10051\13.wav,id10026\4.jpg,0
id10049\16.wav,id10049\19.jpg,1
id10047\13.wav,id10047\22.jpg,1
id10025\14.wav,id10036\27.jpg,0
id10054\9.wav,id10043\20.jpg,0
id10054\27.wav,id10019\25.jpg,0
id10039\3.wav,id10015\30.jpg,0
id10026\21.wav,id10026\22.jpg,1
id10040\30.wav,id10040\20.jpg,1
id10022\25.wav,id10022\20.jpg,1
id10007\27.wav,id10007\5.jpg,1
id10046\25.wav,id10055\23.jpg,0
id10011\17.wav,id10054\17.jpg,0
id10054\2.wav,id10054\24.jpg,1
id10053\3.wav,id10045\7.jpg,0
id10023\8.wav,id10023\28.jpg,1
id10031\19.wav,id10054\13.jpg,0
id10047\25.wav,id10008\24.jpg,0
id10008\9.wav,id10008\15.jpg,1
id10032\10.wav,id10033\19.jpg,0
id10019\28.wav,id10019\13.jpg,1
id10021\2.wav,id10021\25.jpg,1
id10036\10.wav,id10036\4.jpg,1
id10007\16.wav,id10012\25.jpg,0
id10017\13.wav,id10036\17.jpg,0
id10032\5.wav,id10032\2.jpg,1
id10031\24.wav,id10031\29.jpg,1
id10015\12.wav,id10050\3.jpg,0
id10011\12.wav,id10011\29.jpg,1
id10027\29.wav,id10019\3.jpg,0
id10039\8.wav,id10029\10.jpg,0
id10034\5.wav,id10034\1.jpg,1
id10018\28.wav,id10048\18.jpg,0
id10042\18.wav,id10019\12.jpg,0
id10042\16.wav,id10042\18.jpg,1
id10013\30.wav,id10018\9.jpg,0
id10010\23.wav,id10010\17.jpg,1
id10009\26.wav,id10021\6.jpg,0
id10048\29.wav,id10053\23.jpg,0
id10019\17.wav,id10019\12.jpg,1
id10049\4.wav,id10049\19.jpg,1
id10048\24.wav,id10048\23.jpg,1
id10014\13.wav,id10043\12.jpg,0
id10055\12.wav,id10055\10.jpg,1
id10015\11.wav,id10015\2.jpg,1
id10039\8.wav,id10024\6.jpg,0
id10013\15.wav,id10014\6.jpg,0
id10042\5.wav,id10042\24.jpg,1
id10010\8.wav,id10008\28.jpg,0
id10050\21.wav,id10038\26.jpg,0
id10052\9.wav,id10032\12.jpg,0
id10030\7.wav,id10039\4.jpg,0
id10045\2.wav,id10045\21.jpg,1
id10052\21.wav,id10024\1.jpg,0
id10034\15.wav,id10049\27.jpg,0
id10043\16.wav,id10043\19.jpg,1
id10043\28.wav,id10043\21.jpg,1
id10021\23.wav,id10021\12.jpg,1
id10033\6.wav,id10011\2.jpg,0
id10008\21.wav,id10036\27.jpg,0
id10040\10.wav,id10040\12.jpg,1
id10032\3.wav,id10032\8.jpg,1
id10015\11.wav,id10015\18.jpg,1
id10024\22.wav,id10042\27.jpg,0
id10041\6.wav,id10041\9.jpg,1
id10025\8.wav,id10040\14.jpg,0
id10006\28.wav,id10006\20.jpg,1
id10032\13.wav,id10032\2.jpg,1
id10017\29.wav,id10027\25.jpg,0
id10025\28.wav,id10025\22.jpg,1
id10053\29.wav,id10053\20.jpg,1
id10012\23.wav,id10012\27.jpg,1
id10029\13.wav,id10053\2.jpg,0
id10049\1.wav,id10053\25.jpg,0
id10023\29.wav,id10023\3.jpg,1
id10055\17.wav,id10010\8.jpg,0
id10008\10.wav,id10031\5.jpg,0
id10031\19.wav,id10031\30.jpg,1
id10036\8.wav,id10037\26.jpg,0
id10047\19.wav,id10047\12.jpg,1
id10039\11.wav,id10036\26.jpg,0
id10013\17.wav,id10013\22.jpg,1
id10030\4.wav,id10030\26.jpg,1
id10024\3.wav,id10024\17.jpg,1
id10016\3.wav,id10016\23.jpg,1
id10033\11.wav,id10033\16.jpg,1
id10011\15.wav,id10033\30.jpg,0
id10050\8.wav,id10050\8.jpg,1
id10055\20.wav,id10037\22.jpg,0
id10008\18.wav,id10008\10.jpg,1
id10036\21.wav,id10027\4.jpg,0
id10006\25.wav,id10017\21.jpg,0
id10041\16.wav,id10047\15.jpg,0
id10053\20.wav,id10044\25.jpg,0
id10042\18.wav,id10053\27.jpg,0
id10013\30.wav,id10052\16.jpg,0
id10008\27.wav,id10029\24.jpg,0
id10028\29.wav,id10028\20.jpg,1
id10031\26.wav,id10049\8.jpg,0
id10044\21.wav,id10044\3.jpg,1
id10029\29.wav,id10029\16.jpg,1
id10027\5.wav,id10049\24.jpg,0
id10051\1.wav,id10051\24.jpg,1
id10036\2.wav,id10044\21.jpg,0
id10037\19.wav,id10037\8.jpg,1
id10006\28.wav,id10006\9.jpg,1
id10014\5.wav,id10014\30.jpg,1
id10010\26.wav,id10010\29.jpg,1
id10039\14.wav,id10039\2.jpg,1
id10034\1.wav,id10034\20.jpg,1
id10022\20.wav,id10036\12.jpg,0
id10037\14.wav,id10039\22.jpg,0
id10017\1.wav,id10037\14.jpg,0
id10020\17.wav,id10020\25.jpg,1
id10036\9.wav,id10036\7.jpg,1
id10041\29.wav,id10018\1.jpg,0
id10033\4.wav,id10033\14.jpg,1
id10050\10.wav,id10016\13.jpg,0
id10046\27.wav,id10046\30.jpg,1
id10032\29.wav,id10038\18.jpg,0
id10029\18.wav,id10029\3.jpg,1
id10035\5.wav,id10035\9.jpg,1
id10037\9.wav,id10009\25.jpg,0
id10035\6.wav,id10035\4.jpg,1
id10031\26.wav,id10031\6.jpg,1
id10036\19.wav,id10036\3.jpg,1
id10012\21.wav,id10034\23.jpg,0
id10016\9.wav,id10016\17.jpg,1
id10048\12.wav,id10035\7.jpg,0
id10048\20.wav,id10048\16.jpg,1
id10009\7.wav,id10043\10.jpg,0
id10031\25.wav,id10028\5.jpg,0
id10024\7.wav,id10024\12.jpg,1
id10054\19.wav,id10023\3.jpg,0
id10024\6.wav,id10024\11.jpg,1
id10026\11.wav,id10026\5.jpg,1
id10048\7.wav,id10009\3.jpg,0
id10027\15.wav,id10013\1.jpg,0
id10027\30.wav,id10022\11.jpg,0
id10052\30.wav,id10052\20.jpg,1
id10036\29.wav,id10036\4.jpg,1
id10038\1.wav,id10018\18.jpg,0
id10049\2.wav,id10049\9.jpg,1
id10018\6.wav,id10050\14.jpg,0
id10037\11.wav,id10054\13.jpg,0
id10048\30.wav,id10048\10.jpg,1
id10046\20.wav,id10014\7.jpg,0
id10041\18.wav,id10041\22.jpg,1
id10038\28.wav,id10038\27.jpg,1
id10054\13.wav,id10054\10.jpg,1
id10036\10.wav,id10038\26.jpg,0
id10037\26.wav,id10020\9.jpg,0
id10038\29.wav,id10029\3.jpg,0
id10040\16.wav,id10043\21.jpg,0
id10014\14.wav,id10014\18.jpg,1
id10047\14.wav,id10032\18.jpg,0
id10046\1.wav,id10046\26.jpg,1
id10045\8.wav,id10045\20.jpg,1
id10008\8.wav,id10008\23.jpg,1
id10030\9.wav,id10030\11.jpg,1
id10030\19.wav,id10051\30.jpg,0
id10038\8.wav,id10023\29.jpg,0
id10044\1.wav,id10050\27.jpg,0
id10022\13.wav,id10022\14.jpg,1
id10039\13.wav,id10006\11.jpg,0
id10029\19.wav,id10029\3.jpg,1
id10013\8.wav,id10013\3.jpg,1
id10050\29.wav,id10050\6.jpg,1
id10011\8.wav,id10017\5.jpg,0
id10006\2.wav,id10006\12.jpg,1
id10037\30.wav,id10017\3.jpg,0
id10044\9.wav,id10044\19.jpg,1
id10020\3.wav,id10020\16.jpg,1
id10055\3.wav,id10055\13.jpg,1
id10028\5.wav,id10028\6.jpg,1
id10029\29.wav,id10009\26.jpg,0
id10014\27.wav,id10014\26.jpg,1
id10015\24.wav,id10006\9.jpg,0
id10014\17.wav,id10014\18.jpg,1
id10050\13.wav,id10044\26.jpg,0
id10015\9.wav,id10011\9.jpg,0
id10016\29.wav,id10052\23.jpg,0
id10037\29.wav,id10037\12.jpg,1
id10034\12.wav,id10034\16.jpg,1
id10016\20.wav,id10016\5.jpg,1
id10008\1.wav,id10008\24.jpg,1
id10017\2.wav,id10017\11.jpg,1
id10027\27.wav,id10027\22.jpg,1
id10039\16.wav,id10039\27.jpg,1
id10047\10.wav,id10007\10.jpg,0
id10036\17.wav,id10022\19.jpg,0
id10009\14.wav,id10035\14.jpg,0
id10026\13.wav,id10026\10.jpg,1
id10014\10.wav,id10014\6.jpg,1
id10008\2.wav,id10037\17.jpg,0
id10012\4.wav,id10012\26.jpg,1
id10023\10.wav,id10010\8.jpg,0
id10043\9.wav,id10043\27.jpg,1
id10049\2.wav,id10049\22.jpg,1
id10039\12.wav,id10019\26.jpg,0
id10032\14.wav,id10032\7.jpg,1
id10026\20.wav,id10026\27.jpg,1
id10044\9.wav,id10044\21.jpg,1
id10007\21.wav,id10032\16.jpg,0
id10041\22.wav,id10041\29.jpg,1
id10048\11.wav,id10048\21.jpg,1
id10036\25.wav,id10036\4.jpg,1
id10024\14.wav,id10034\27.jpg,0
id10053\1.wav,id10053\3.jpg,1
id10046\19.wav,id10036\23.jpg,0
id10041\12.wav,id10041\10.jpg,1
id10016\14.wav,id10035\10.jpg,0
id10029\13.wav,id10029\11.jpg,1
id10016\15.wav,id10041\4.jpg,0
id10038\13.wav,id10055\27.jpg,0
id10022\12.wav,id10022\4.jpg,1
id10015\10.wav,id10015\13.jpg,1
id10049\17.wav,id10049\24.jpg,1
id10026\12.wav,id10018\19.jpg,0
id10019\19.wav,id10007\18.jpg,0
id10028\6.wav,id10028\10.jpg,1
id10046\18.wav,id10046\1.jpg,1
id10053\22.wav,id10053\8.jpg,1
id10012\13.wav,id10007\21.jpg,0
id10022\29.wav,id10022\4.jpg,1
id10015\25.wav,id10018\4.jpg,0
id10041\25.wav,id10043\9.jpg,0
id10008\17.wav,id10008\16.jpg,1
id10055\3.wav,id10047\9.jpg,0
id10024\14.wav,id10024\18.jpg,1
id10033\10.wav,id10026\28.jpg,0
id10033\5.wav,id10033\21.jpg,1
id10033\5.wav,id10040\10.jpg,0
id10019\2.wav,id10019\19.jpg,1
id10022\8.wav,id10048\19.jpg,0
id10055\30.wav,id10021\6.jpg,0
id10009\17.wav,id10050\8.jpg,0
id10050\16.wav,id10045\14.jpg,0
id10045\26.wav,id10045\10.jpg,1
id10033\24.wav,id10039\1.jpg,0
id10011\27.wav,id10011\7.jpg,1
id10042\5.wav,id10042\6.jpg,1
id10051\1.wav,id10032\26.jpg,0
id10016\12.wav,id10034\14.jpg,0
id10011\30.wav,id10011\13.jpg,1
id10006\21.wav,id10012\18.jpg,0
id10011\6.wav,id10036\17.jpg,0
id10032\20.wav,id10032\21.jpg,1
id10017\15.wav,id10020\16.jpg,0
id10029\25.wav,id10032\11.jpg,0
id10015\6.wav,id10015\7.jpg,1
id10028\25.wav,id10031\30.jpg,0
id10028\23.wav,id10012\19.jpg,0
id10017\1.wav,id10008\20.jpg,0
id10014\2.wav,id10015\30.jpg,0
id10008\18.wav,id10055\11.jpg,0
id10014\16.wav,id10014\30.jpg,1
id10055\14.wav,id10055\2.jpg,1
id10027\16.wav,id10041\16.jpg,0
id10029\22.wav,id10046\4.jpg,0
id10024\2.wav,id10037\12.jpg,0
id10035\14.wav,id10035\23.jpg,1
id10008\20.wav,id10008\19.jpg,1
id10009\8.wav,id10009\23.jpg,1
id10019\18.wav,id10037\3.jpg,0
id10044\26.wav,id10044\24.jpg,1
id10037\5.wav,id10037\4.jpg,1
id10049\21.wav,id10049\30.jpg,1
id10028\25.wav,id10028\24.jpg,1
id10037\3.wav,id10016\12.jpg,0
id10025\14.wav,id10027\30.jpg,0
id10035\7.wav,id10017\26.jpg,0
id10012\1.wav,id10007\15.jpg,0
id10038\26.wav,id10038\17.jpg,1
id10013\23.wav,id10025\15.jpg,0
id10020\28.wav,id10020\20.jpg,1
id10020\27.wav,id10020\28.jpg,1
id10028\27.wav,id10028\8.jpg,1
id10017\20.wav,id10017\15.jpg,1
id10024\25.wav,id10030\29.jpg,0
id10035\6.wav,id10021\21.jpg,0
id10016\26.wav,id10025\22.jpg,0
id10048\14.wav,id10019\30.jpg,0
id10038\23.wav,id10038\14.jpg,1
id10043\17.wav,id10018\12.jpg,0
id10049\7.wav,id10013\10.jpg,0
id10030\24.wav,id10047\3.jpg,0
id10043\9.wav,id10006\6.jpg,0
id10008\3.wav,id10008\4.jpg,1
id10054\10.wav,id10054\6.jpg,1
id10045\11.wav,id10035\19.jpg,0
id10038\10.wav,id10045\15.jpg,0
id10042\17.wav,id10042\30.jpg,1
id10012\15.wav,id10012\9.jpg,1
id10031\23.wav,id10031\11.jpg,1
id10031\14.wav,id10015\17.jpg,0
id10046\21.wav,id10046\16.jpg,1
id10050\18.wav,id10040\3.jpg,0
id10014\5.wav,id10014\20.jpg,1
id10016\23.wav,id10016\10.jpg,1
id10008\30.wav,id10025\23.jpg,0
id10048\11.wav,id10041\22.jpg,0
id10023\23.wav,id10023\13.jpg,1
id10006\2.wav,id10036\1.jpg,0
id10023\26.wav,id10023\25.jpg,1
id10034\11.wav,id10043\10.jpg,0
id10007\16.wav,id10007\9.jpg,1
id10054\16.wav,id10015\7.jpg,0
id10021\13.wav,id10021\1.jpg,1
id10011\13.wav,id10011\27.jpg,1
id10051\3.wav,id10051\7.jpg,1
id10049\15.wav,id10049\4.jpg,1
id10039\22.wav,id10051\5.jpg,0
id10011\15.wav,id10011\6.jpg,1
id10032\24.wav,id10032\20.jpg,1
id10039\14.wav,id10039\22.jpg,1
